order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
10319,06/25/2022,1926,Beauty,North,5,21.04,0.32,Wallet,2,3.1,71.54
10320,12/09/2022,1786,Beauty,South,10,26.67,0.24,Wallet,2,3.2,202.69
10321,04/17/2022,1011,Electronics,East,6,71.6,0.12,Card,9,1.6,378.05
10322,09/15/2022,1786,Clothing,West,5,358.02,0.25,COD,9,3.2,1342.57
10323,10/26/2022,1519,Electronics,North,2,310.12,0.27,Wallet,7,4.7,452.78
10324,12/14/2022,1606,Electronics,North,1,186.96,0.27,Card,3,1.4,136.48
10325,12/10/2022,1565,Home,North,7,323.66,0.13,Card,6,3.2,1971.09
10326,02/09/2022,1289,Health,South,9,158.36,0.03,COD,9,4.6,1382.48
10327,07/08/2022,1313,Toys,East,10,117.7,0.04,Wallet,12,3.0,1129.92
10328,06/27/2022,1159,Electronics,North,2,183.78,0.24,Card,5,3.0,279.35
10329,09/15/2022,1306,Home,South,5,570.28,0.19,COD,6,3.3,2309.63
10330,01/24/2023,1993,Health,North,3,158.05,0.3,COD,3,4.2,331.91
10331,02/15/2022,1053,Beauty,West,8,563.63,0.28,Card,5,1.7,3246.51
10332,12/01/2022,1290,Toys,East,7,174.62,0.07,COD,12,1.9,1136.78
10333,02/21/2023,1808,Clothing,North,5,10.59,0.08,Wallet,3,4.5,48.71
10334,11/26/2022,1438,Electronics,East,6,355.02,0.32,Wallet,2,3.0,1448.48
10335,01/11/2022,1062,Clothing,West,2,307.5,0.04,COD,4,1.6,590.4
10336,11/29/2022,1609,Electronics,West,4,179.86,0.32,COD,1,4.0,489.22
10337,10/25/2022,1827,Health,North,4,500.2,0.08,Card,3,3.6,1840.74
10338,11/13/2022,1196,Clothing,Central,8,254.2,0.27,COD,11,2.8,1484.53
10339,08/05/2022,1803,Health,West,4,345.7,0.32,COD,5,3.8,940.3
10340,02/14/2022,1881,Beauty,West,3,333.37,0.04,Wallet,5,4.2,960.11
10341,10/03/2022,1673,Toys,North,9,556.4,0.13,Card,7,4.9,4356.61
10342,04/19/2022,1018,Electronics,North,6,404.92,0.31,Card,7,3.5,1676.37
10343,05/03/2022,1806,Beauty,East,5,244.95,0.02,Wallet,4,2.0,1200.25
10344,01/14/2023,1351,Toys,West,8,298.85,0.03,Wallet,9,1.4,2319.08
10345,03/21/2022,1872,Clothing,West,8,262.87,0.13,Card,1,3.9,1829.58
10346,11/12/2022,1432,Toys,East,10,36.63,0.03,COD,9,4.6,355.31
10347,06/22/2022,1930,Health,South,3,469.74,0.35,COD,7,4.6,915.99
10348,04/05/2022,1734,Electronics,Central,6,14.46,0.28,Wallet,5,2.7,62.47
10349,02/27/2023,1316,Home,East,6,306.74,0.15,Wallet,12,1.1,1564.37
10350,10/13/2022,1725,Electronics,East,5,162.74,0.22,Card,5,3.2,634.69
10351,09/09/2022,1931,Home,North,10,262.46,0.2,COD,8,3.2,2099.68
10352,07/28/2022,1284,Toys,North,8,200.12,0.15,COD,9,3.6,1360.82
10353,05/27/2022,1820,Home,North,10,135.27,0.23,Wallet,9,3.2,1041.58
10354,09/01/2022,1304,Toys,North,8,439.1,0.07,COD,5,1.2,3266.9
10355,10/13/2022,1693,Clothing,West,10,329.79,0.03,Wallet,7,2.4,3198.96
10356,07/12/2022,1530,Beauty,North,9,126.12,0.15,Wallet,1,1.5,964.82
10357,08/10/2022,1178,Clothing,East,10,111.66,0.11,Wallet,8,3.4,993.77
10358,02/25/2023,1753,Electronics,South,6,392.8,0.18,COD,11,1.2,1932.58
10359,02/14/2022,1945,Home,West,3,544.61,0.04,Wallet,11,4.2,1568.48
10360,04/06/2022,1021,Toys,East,10,524.72,0.11,Wallet,4,2.0,4670.01
10361,04/24/2022,1882,Beauty,East,2,107.71,0.05,Wallet,12,3.0,204.65
10362,05/14/2022,1640,Home,North,2,235.69,0.3,Card,9,4.4,329.97
10363,01/09/2022,1575,Beauty,South,10,549.07,0.2,COD,9,4.9,4392.56
10364,02/28/2022,1822,Electronics,North,3,535.14,0.18,COD,4,2.1,1316.44
10365,02/15/2022,1615,Electronics,South,2,25.21,0.19,COD,5,3.8,40.84
10366,03/26/2022,1940,Clothing,North,3,417.53,0.19,Card,2,1.5,1014.6
10367,11/05/2022,1868,Beauty,East,1,11.44,0.1,COD,1,2.3,10.3
10368,08/06/2022,1555,Toys,South,5,451.65,0.03,Wallet,2,4.1,2190.5
10369,02/19/2023,1121,Beauty,East,5,144.38,0.07,Wallet,8,2.8,671.37
10370,01/27/2023,1183,Clothing,North,10,337.74,0.05,Card,8,4.1,3208.53
10371,05/06/2022,1084,Electronics,South,5,249.14,0.26,Wallet,12,4.5,921.82
10372,02/15/2023,1316,Clothing,South,4,36.87,0.02,Card,7,2.0,144.53
10373,06/29/2022,1160,Beauty,West,8,323.27,0.02,COD,5,4.3,2534.44
10374,04/22/2022,1829,Electronics,South,5,257.38,0.07,Wallet,2,4.3,1196.82
10375,11/01/2022,1615,Home,North,10,560.08,0.2,Wallet,11,1.8,4480.64
10376,12/13/2022,1808,Beauty,North,1,453.1,0.28,Wallet,8,3.1,326.23
10377,05/08/2022,1516,Electronics,South,3,174.0,0.26,COD,4,3.4,386.28
10378,07/01/2022,1520,Clothing,South,6,157.97,0.03,Wallet,10,2.7,919.39
10379,04/06/2022,1244,Toys,South,2,397.51,0.31,Card,2,1.9,548.56
10380,11/15/2022,1820,Clothing,Central,9,228.58,0.28,COD,8,4.6,1481.2
10381,01/14/2022,1381,Health,South,3,270.12,0.25,Wallet,5,2.0,607.77
10382,04/03/2022,1147,Beauty,North,9,172.12,0.18,COD,3,2.4,1270.25
10383,03/30/2023,1798,Beauty,West,7,421.98,0.02,Wallet,10,1.1,2894.78
10384,02/11/2022,1162,Toys,South,1,551.96,0.22,COD,2,4.5,430.53
10385,06/16/2022,1882,Clothing,East,6,100.88,0.2,COD,10,4.2,484.22
10386,02/27/2022,1435,Home,West,7,506.92,0.17,COD,2,2.5,2945.21
10387,09/09/2022,1027,Home,West,6,397.23,0.28,COD,2,4.9,1716.03
10388,08/14/2022,1046,Health,East,10,147.25,0.34,COD,11,4.7,971.85
10389,01/28/2023,1111,Clothing,South,6,277.98,0.35,Wallet,3,2.0,1084.12
10390,07/21/2022,1835,Toys,Central,7,292.29,0.08,COD,10,3.7,1882.35
10391,02/07/2022,1225,Clothing,South,4,235.02,0.19,COD,12,3.0,761.46
10392,05/25/2022,1354,Beauty,North,9,326.57,0.14,Card,10,3.9,2527.65
10393,05/01/2022,1737,Health,East,7,90.9,0.28,Wallet,11,3.8,458.14
10394,03/18/2022,1556,Clothing,North,10,289.97,0.19,Card,2,4.5,2348.76
10395,11/26/2022,1031,Toys,South,6,95.86,0.3,COD,3,4.4,402.61
10396,09/19/2022,1388,Toys,West,7,377.72,0.3,Wallet,9,1.3,1850.83
10397,08/14/2022,1136,Electronics,South,4,295.37,0.29,COD,9,1.3,838.85
10398,01/01/2023,1298,Health,West,6,559.24,0.16,Card,11,4.5,2818.57
10399,09/16/2022,1386,Beauty,East,6,20.41,0.33,Wallet,5,4.7,82.05
10400,02/18/2023,1264,Home,Central,1,578.55,0.02,COD,2,2.6,566.98
10401,04/19/2022,1777,Clothing,West,3,113.79,0.18,Card,4,4.6,279.92
10402,03/10/2023,1246,Toys,East,7,338.2,0.32,COD,11,3.0,1609.83
10403,01/30/2023,1191,Beauty,South,4,580.64,0.13,Wallet,1,4.2,2020.63
10404,02/02/2023,1833,Toys,South,10,297.14,0.12,Card,4,2.8,2614.83
10405,10/08/2022,1276,Toys,West,6,218.99,0.29,COD,10,3.9,932.9
10406,01/09/2023,1601,Clothing,North,7,190.52,0.18,COD,1,1.8,1093.58
10407,11/05/2022,1768,Health,South,9,403.71,0.22,Wallet,7,1.9,2834.04
10408,12/04/2022,1000,Home,South,8,291.61,0.19,Wallet,4,2.9,1889.63
10409,05/05/2023,1613,Toys,South,3,398.79,0.33,Card,5,4.3,801.57
10410,05/22/2022,1528,Clothing,West,6,62.28,0.32,COD,10,1.4,254.1
10411,12/14/2022,1081,Toys,Central,6,309.34,0.2,COD,11,2.5,1484.83
10412,01/21/2022,1674,Home,East,3,170.35,0.12,COD,3,3.1,449.72
10413,06/15/2022,1580,Home,South,10,235.69,0.18,COD,5,1.3,1932.66
10414,08/29/2022,1974,Toys,South,10,423.1,0.03,Card,7,2.8,4104.07
10415,11/28/2022,1880,Health,South,2,13.11,0.03,Wallet,8,2.2,25.43
10416,05/14/2022,1184,Health,West,6,500.87,0.06,COD,6,2.0,2824.91
10417,05/13/2022,1400,Health,North,9,258.78,0.04,COD,9,4.6,2235.86
10418,04/30/2022,1332,Home,Central,9,557.88,0.12,Card,10,2.6,4418.41
10419,08/07/2022,1150,Electronics,West,2,484.02,0.16,Card,4,2.4,813.15
10420,10/27/2022,1882,Electronics,South,4,372.16,0.05,COD,7,3.4,1414.21
10421,08/03/2022,1532,Health,East,10,496.34,0.15,Wallet,1,4.7,4218.89
10422,10/25/2022,1440,Beauty,West,2,470.75,0.03,Wallet,2,1.4,913.25
10423,03/14/2022,1402,Home,East,7,468.33,0.16,Card,5,3.0,2753.78
10424,01/25/2022,1226,Beauty,Central,8,193.16,0.29,COD,12,2.8,1097.15
10425,12/04/2022,1783,Home,South,5,498.99,0.29,COD,1,2.3,1771.41
10426,07/29/2022,1213,Home,North,9,500.21,0.12,Wallet,11,1.5,3961.66
10427,03/25/2022,1272,Health,North,7,570.4,0.22,COD,10,3.2,3114.38
10428,04/17/2022,1969,Health,North,1,353.97,0.17,COD,5,4.0,293.8
10429,05/07/2023,1535,Toys,West,1,250.4,0.26,Card,11,2.2,185.3
10430,06/08/2022,1939,Beauty,South,6,156.75,0.28,Card,3,3.0,677.16
10431,03/08/2022,1174,Clothing,Central,9,585.45,0.07,COD,8,1.6,4900.22
10432,01/09/2022,1163,Electronics,Central,4,97.37,0.28,COD,8,5.0,280.43
10433,11/16/2022,1269,Home,South,10,267.82,0.09,Card,6,3.0,2437.16
10434,02/22/2023,1393,Toys,West,9,188.03,0.12,Wallet,1,4.7,1489.2
10435,06/23/2022,1433,Clothing,Central,3,326.85,0.34,Wallet,6,3.1,647.16
10436,04/23/2022,1025,Electronics,East,2,344.91,0.03,COD,3,4.1,669.13
10437,03/08/2022,1058,Electronics,West,6,252.51,0.07,Card,12,1.7,1409.01
10438,02/13/2022,1616,Toys,West,4,338.38,0.29,COD,8,4.6,961.0
10439,02/05/2022,1231,Beauty,Central,6,91.22,0.3,COD,5,2.7,383.12
10440,02/28/2023,1518,Health,West,5,95.45,0.04,Card,8,4.2,458.16
10441,02/04/2023,1895,Home,West,9,216.54,0.26,Wallet,9,4.7,1442.16
10442,01/28/2022,1589,Beauty,West,5,309.72,0.09,Wallet,1,1.1,1409.23
10443,07/21/2022,1734,Beauty,North,2,481.33,0.06,Card,8,4.2,904.9
10444,08/25/2022,1000,Electronics,East,5,578.15,0.2,COD,4,3.7,2312.6
10445,03/04/2023,1198,Toys,East,9,554.71,0.04,COD,10,3.1,4792.69
10446,08/28/2022,1461,Beauty,South,10,528.19,0.13,COD,11,1.2,4595.25
10447,01/11/2022,1753,Electronics,South,8,544.5,0.21,Wallet,7,2.5,3441.24
10448,06/07/2022,1035,Home,Central,9,333.42,0.21,COD,9,3.1,2370.62
10449,08/20/2022,1459,Clothing,South,10,473.79,0.3,Card,10,2.9,3316.53
10450,05/09/2023,1937,Toys,North,8,508.89,0.13,COD,6,4.7,3541.87
10451,06/12/2022,1058,Home,West,4,351.09,0.3,COD,10,3.5,983.05
10452,03/25/2022,1571,Clothing,North,8,155.76,0.15,COD,12,3.9,1059.17
10453,11/19/2022,1662,Clothing,Central,4,359.28,0.31,Card,10,4.3,991.61
10454,11/10/2022,1038,Beauty,Central,9,50.01,0.09,COD,6,1.6,409.58
10455,07/31/2022,1520,Beauty,South,9,242.79,0.22,Card,11,1.2,1704.39
10456,12/16/2022,1933,Beauty,South,1,474.29,0.26,COD,5,1.7,350.97
10457,12/16/2022,1017,Clothing,Central,6,296.55,0.08,Card,1,1.1,1636.96
10458,02/04/2022,1973,Electronics,East,6,298.52,0.33,Wallet,11,3.9,1200.05
10459,06/27/2022,1678,Electronics,West,9,588.67,0.35,COD,8,2.4,3443.72
10460,02/10/2022,1368,Electronics,West,4,61.36,0.23,Wallet,8,2.2,188.99
10461,02/10/2023,1109,Electronics,South,9,177.69,0.21,COD,3,4.2,1263.38
10462,02/18/2023,1690,Toys,East,6,280.52,0.17,Wallet,11,1.8,1396.99
10463,05/03/2023,1184,Toys,East,5,407.87,0.13,COD,7,2.6,1774.23
10464,01/04/2023,1925,Home,South,1,503.09,0.1,Card,10,2.3,452.78
10465,07/03/2022,1688,Clothing,East,3,16.24,0.13,COD,10,2.1,42.39
10466,04/18/2022,1905,Clothing,South,2,223.6,0.12,Wallet,1,3.4,393.54
10467,12/01/2022,1093,Beauty,West,9,67.7,0.3,Wallet,7,2.3,426.51
10468,01/16/2022,1620,Toys,South,2,210.91,0.11,Card,5,2.7,375.42
10469,03/20/2022,1490,Clothing,East,6,125.23,0.02,Card,10,3.9,736.35
10470,04/28/2023,1314,Electronics,Central,5,504.84,0.31,COD,5,2.9,1741.7
10471,02/01/2022,1831,Home,Central,2,312.5,0.05,COD,1,2.8,593.75
10472,09/28/2022,1223,Beauty,West,6,376.46,0.23,COD,6,4.4,1739.25
10473,04/16/2023,1143,Beauty,South,6,393.65,0.11,Wallet,1,4.5,2102.09
10474,01/21/2022,1997,Clothing,West,6,199.56,0.34,Wallet,4,4.3,790.26
10475,12/04/2022,1648,Electronics,Central,5,360.85,0.01,COD,12,2.3,1786.21
10476,09/06/2022,1220,Health,East,4,329.05,0.29,Wallet,10,1.9,934.5
10477,08/29/2022,1673,Clothing,Central,7,289.51,0.05,COD,9,4.4,1925.24
10478,03/13/2023,1488,Beauty,West,3,591.7,0.23,COD,8,2.8,1366.83
10479,03/24/2023,1049,Home,West,7,566.97,0.26,Wallet,1,4.6,2936.9
10480,02/27/2022,1926,Electronics,South,10,421.43,0.18,Card,12,4.9,3455.73
10481,01/29/2022,1062,Electronics,Central,2,530.86,0.29,COD,2,3.3,753.82
10482,06/24/2022,1686,Clothing,West,1,88.92,0.17,Wallet,7,1.3,73.8
10483,11/24/2022,1690,Clothing,North,7,307.07,0.29,Card,12,3.7,1526.14
10484,08/17/2022,1820,Beauty,East,1,64.52,0.23,Card,6,1.4,49.68
10485,04/12/2023,1043,Beauty,Central,6,529.14,0.03,Card,5,2.7,3079.59
10486,11/24/2022,1351,Toys,Central,2,158.57,0.15,Wallet,7,3.4,269.57
10487,03/05/2023,1854,Health,West,7,277.26,0.24,Wallet,7,2.6,1475.02
10488,04/04/2023,1230,Health,West,2,226.16,0.29,COD,1,3.2,321.15
10489,05/01/2022,1130,Home,East,10,561.92,0.25,Wallet,3,4.6,4214.4
10490,07/04/2022,1036,Health,Central,9,598.2,0.3,Wallet,4,4.2,3768.66
10491,03/11/2022,1704,Toys,East,2,546.01,0.13,Card,3,3.7,950.06
10492,01/05/2022,1246,Health,South,3,287.61,0.23,Wallet,10,1.1,664.38
10493,08/07/2022,1090,Beauty,West,1,145.97,0.09,COD,11,2.9,132.83
10494,07/06/2022,1960,Electronics,Central,2,516.78,0.07,Card,5,2.9,961.21
10495,02/26/2022,1528,Clothing,East,7,183.14,0.17,Wallet,5,1.8,1064.04
10496,09/12/2022,1366,Toys,East,1,517.33,0.27,Card,8,2.7,377.65
10497,02/11/2023,1169,Electronics,North,5,540.49,0.08,Card,5,1.1,2486.25
10498,12/23/2022,1523,Health,North,6,152.97,0.23,Card,5,4.0,706.72
10499,11/27/2022,1534,Health,South,9,313.06,0.02,COD,9,2.7,2761.19
10500,02/02/2023,1716,Beauty,South,5,76.28,0.02,Card,1,3.0,373.77
10501,08/15/2022,1908,Health,East,8,389.34,0.13,Card,9,2.3,2709.81
10502,02/05/2022,1290,Clothing,East,2,169.11,0.16,COD,12,4.1,284.1
10503,01/05/2022,1258,Toys,Central,1,271.52,0.13,COD,6,4.6,236.22
10504,01/03/2023,1924,Beauty,South,2,458.44,0.04,Wallet,1,2.9,880.2
10505,02/28/2023,1954,Clothing,East,9,496.0,0.2,COD,6,1.5,3571.2
10506,09/12/2022,1061,Health,South,7,292.92,0.32,COD,9,3.8,1394.3
10507,12/16/2022,1325,Health,North,9,454.54,0.09,Card,2,3.4,3722.68
10508,09/16/2022,1422,Clothing,East,2,293.59,0.25,Card,6,2.5,440.38
10509,02/17/2022,1341,Health,Central,2,136.44,0.08,Card,3,2.5,251.05
10510,01/27/2022,1455,Toys,West,10,464.49,0.33,Card,7,4.2,3112.08
10511,10/11/2022,1967,Beauty,West,9,547.07,0.17,COD,10,3.1,4086.61
10512,03/01/2023,1814,Health,South,10,425.15,0.19,Card,2,4.7,3443.72
10513,09/12/2022,1484,Health,East,1,583.12,0.06,COD,10,2.0,548.13
10514,11/29/2022,1258,Home,North,5,595.8,0.12,Wallet,4,4.7,2621.52
10515,05/27/2022,1820,Health,North,5,304.45,0.02,Wallet,4,1.6,1491.81
10516,06/05/2022,1659,Clothing,South,2,373.99,0.26,COD,6,2.7,553.51
10517,10/26/2022,1659,Clothing,Central,8,420.5,0.24,Wallet,2,1.4,2556.64
10518,04/28/2022,1580,Home,North,7,585.79,0.3,Card,4,2.0,2870.37
10519,02/01/2023,1261,Home,East,3,93.08,0.06,Wallet,6,1.7,262.49
10520,10/31/2022,1167,Toys,Central,1,419.93,0.17,Card,11,2.2,348.54
10521,11/19/2022,1439,Home,Central,8,139.68,0.33,Card,12,4.6,748.68
10522,09/25/2022,1276,Beauty,Central,3,435.9,0.05,COD,5,3.0,1242.31
10523,04/17/2023,1307,Toys,North,3,430.27,0.22,Wallet,7,4.1,1006.83
10524,02/17/2023,1414,Beauty,North,6,29.5,0.04,Card,7,4.5,169.92
10525,04/04/2022,1030,Toys,West,10,403.76,0.32,Wallet,3,4.2,2745.57
10526,02/16/2023,1285,Toys,Central,8,400.52,0.2,COD,9,2.8,2563.33
10527,09/10/2022,1290,Health,West,7,40.1,0.17,COD,7,1.7,232.98
10528,03/08/2023,1823,Home,West,10,439.59,0.34,Card,10,4.5,2901.29
10529,02/23/2023,1414,Beauty,East,1,249.14,0.11,COD,4,2.2,221.73
10530,06/20/2022,1366,Health,North,9,18.27,0.11,Wallet,4,2.4,146.34
10531,09/04/2022,1510,Beauty,North,4,102.1,0.19,COD,11,1.2,330.8
10532,01/10/2023,1422,Electronics,North,5,593.65,0.33,COD,7,3.1,1988.73
10533,10/15/2022,1545,Clothing,West,8,295.11,0.3,Wallet,8,2.1,1652.62
10534,01/19/2022,1784,Clothing,North,10,472.8,0.31,COD,12,4.8,3262.32
10535,03/06/2023,1637,Toys,East,7,348.42,0.17,COD,6,1.0,2024.32
10536,10/03/2022,1527,Clothing,West,3,170.48,0.14,COD,9,2.8,439.84
10537,02/26/2023,1849,Clothing,West,4,551.15,0.23,COD,9,3.8,1697.54
10538,05/14/2023,1057,Electronics,West,5,418.68,0.02,Wallet,1,4.4,2051.53
10539,11/24/2022,1652,Home,North,6,405.37,0.04,COD,9,2.3,2334.93
10540,04/15/2023,1544,Clothing,South,9,389.16,0.15,Wallet,10,1.6,2977.07
10541,01/18/2022,1855,Home,East,4,402.28,0.31,COD,4,2.5,1110.29
10542,04/15/2023,1906,Beauty,East,3,595.69,0.1,COD,1,3.7,1608.36
10543,12/18/2022,1512,Home,West,9,331.22,0.23,COD,5,3.9,2295.35
10544,01/04/2023,1876,Clothing,West,10,492.91,0.29,Wallet,6,3.9,3499.66
10545,07/27/2022,1734,Toys,East,3,563.63,0.14,Card,9,1.2,1454.17
10546,04/15/2023,1739,Toys,South,6,507.27,0.15,COD,12,3.4,2587.08
10547,06/20/2022,1965,Home,South,6,533.24,0.11,Wallet,8,5.0,2847.5
10548,05/19/2022,1232,Toys,South,5,258.36,0.23,Wallet,5,2.7,994.69
10549,02/28/2023,1030,Home,North,5,215.88,0.17,Card,5,4.0,895.9
10550,01/31/2023,1527,Health,North,10,332.1,0.23,COD,3,1.4,2557.17
10551,02/09/2023,1834,Beauty,East,4,289.8,0.16,Card,2,3.5,973.73
10552,10/24/2022,1308,Clothing,West,6,232.99,0.34,Card,2,4.9,922.64
10553,06/06/2022,1570,Toys,South,6,215.91,0.12,COD,10,2.3,1140.0
10554,11/16/2022,1475,Toys,North,7,85.11,0.22,COD,9,1.8,464.7
10555,05/28/2022,1429,Clothing,East,8,12.38,0.15,Wallet,11,3.2,84.18
10556,06/23/2022,1330,Toys,West,4,27.01,0.23,Card,8,1.8,83.19
10557,11/14/2022,1449,Electronics,East,1,57.27,0.02,Card,6,3.2,56.12
10558,02/19/2022,1615,Electronics,Central,7,143.52,0.07,COD,7,1.8,934.32
10559,04/16/2022,1930,Toys,North,2,159.31,0.06,Wallet,7,2.4,299.5
10560,05/08/2023,1941,Clothing,North,8,433.77,0.15,Wallet,12,2.1,2949.64
10561,03/09/2023,1360,Beauty,West,4,24.52,0.21,COD,7,3.9,77.48
10562,07/18/2022,1063,Beauty,South,4,247.78,0.23,COD,2,2.5,763.16
10563,02/24/2022,1348,Beauty,East,5,387.1,0.04,COD,3,4.5,1858.08
10564,02/10/2022,1388,Toys,West,5,377.38,0.01,Wallet,3,3.0,1868.03
10565,12/04/2022,1704,Electronics,West,1,514.78,0.05,Wallet,3,3.9,489.04
10566,12/17/2022,1396,Beauty,West,1,104.94,0.27,COD,5,4.5,76.61
10567,11/24/2022,1055,Beauty,North,9,360.74,0.33,Wallet,5,4.5,2175.26
10568,05/18/2022,1204,Electronics,Central,4,410.74,0.27,Wallet,1,4.6,1199.36
10569,05/13/2023,1894,Clothing,East,7,330.08,0.21,Wallet,4,4.4,1825.34
10570,01/09/2023,1106,Electronics,West,10,534.03,0.19,Card,9,3.1,4325.64
10571,03/20/2022,1944,Beauty,South,3,388.53,0.01,Wallet,5,3.3,1153.93
10572,12/02/2022,1402,Clothing,North,10,378.55,0.2,Wallet,2,3.1,3028.4
10573,06/19/2022,1330,Home,East,8,136.13,0.09,Wallet,3,3.8,991.03
10574,01/10/2023,1511,Health,Central,3,399.28,0.24,Wallet,9,2.9,910.36
10575,03/31/2023,1169,Electronics,North,7,531.54,0.25,Wallet,3,4.3,2790.59
10576,01/03/2023,1451,Home,North,1,593.44,0.16,COD,12,2.5,498.49
10577,05/17/2022,1597,Home,Central,7,566.76,0.01,Card,7,1.3,3927.65
10578,06/13/2022,1585,Home,North,5,205.68,0.09,COD,8,4.7,935.84
10579,07/24/2022,1967,Health,West,6,529.4,0.04,Wallet,8,2.5,3049.34
10580,03/10/2022,1740,Electronics,West,4,503.74,0.19,COD,7,3.1,1632.12
10581,08/01/2022,1463,Electronics,North,10,234.59,0.07,Wallet,6,1.5,2181.69
10582,05/16/2023,1082,Beauty,South,6,247.38,0.23,Wallet,2,3.7,1142.9
10583,07/17/2022,1861,Clothing,Central,4,507.02,0.22,COD,2,2.0,1581.9
10584,05/28/2022,1021,Beauty,West,10,353.99,0.19,Wallet,2,3.1,2867.32
10585,10/14/2022,1390,Beauty,Central,7,596.05,0.2,Wallet,1,4.7,3337.88
10586,03/13/2023,1396,Health,South,8,428.9,0.04,Wallet,4,4.9,3293.95
10587,11/10/2022,1955,Electronics,East,9,282.38,0.11,COD,5,3.9,2261.86
10588,01/02/2023,1967,Health,Central,5,147.42,0.33,COD,3,3.2,493.86
10589,01/23/2023,1030,Beauty,East,7,379.57,0.2,Wallet,12,4.7,2125.59
10590,03/05/2022,1699,Health,Central,3,193.47,0.06,Wallet,6,1.7,545.59
10591,08/12/2022,1210,Toys,East,8,375.03,0.29,COD,8,1.1,2130.17
10592,03/17/2023,1133,Home,Central,4,473.23,0.07,Wallet,11,2.2,1760.42
10593,04/08/2023,1824,Clothing,Central,6,135.87,0.35,Card,11,1.0,529.89
10594,03/16/2023,1292,Beauty,Central,5,368.21,0.31,COD,11,3.0,1270.32
10595,09/17/2022,1343,Beauty,East,9,86.02,0.06,Wallet,7,3.9,727.73
10596,05/07/2022,1084,Electronics,West,10,261.87,0.31,Card,10,4.2,1806.9
10597,05/13/2022,1117,Home,North,1,390.24,0.11,COD,10,2.3,347.31
10598,05/07/2022,1009,Beauty,East,3,146.01,0.21,Card,9,1.5,346.04
10599,09/27/2022,1591,Electronics,Central,6,418.1,0.02,COD,4,1.8,2458.43
10600,03/14/2022,1701,Beauty,Central,10,61.03,0.05,Wallet,11,3.2,579.78
10601,10/01/2022,1835,Health,East,9,101.09,0.22,Wallet,8,1.7,709.65
10602,05/02/2022,1159,Health,South,9,70.12,0.07,Card,3,1.4,586.9
10603,05/07/2023,1501,Clothing,North,7,358.9,0.35,Wallet,5,1.6,1632.99
10604,02/14/2022,1333,Health,East,9,47.22,0.34,Wallet,9,1.7,280.49
10605,02/14/2023,1139,Electronics,West,3,420.86,0.2,Card,12,4.6,1010.06
10606,01/13/2022,1189,Beauty,East,8,104.17,0.09,Card,8,2.5,758.36
10607,08/16/2022,1336,Electronics,North,1,127.24,0.18,COD,3,4.8,104.34
10608,06/06/2022,1995,Clothing,Central,6,163.23,0.33,Card,1,1.4,656.18
10609,12/20/2022,1190,Electronics,West,5,171.47,0.28,COD,5,2.1,617.29
10610,01/01/2023,1798,Beauty,West,1,397.72,0.16,Card,3,2.0,334.08
10611,03/03/2022,1333,Toys,Central,5,392.16,0.11,COD,11,3.1,1745.11
10612,03/16/2022,1416,Electronics,East,10,189.38,0.06,COD,9,4.4,1780.17
10613,04/22/2023,1367,Beauty,East,2,16.96,0.26,Wallet,5,1.4,25.1
10614,02/21/2022,1945,Health,South,1,386.37,0.19,Card,5,1.1,312.96
10615,02/16/2022,1881,Health,West,9,154.5,0.08,Wallet,8,1.2,1279.26
10616,01/04/2022,1356,Clothing,South,6,205.32,0.12,COD,2,3.8,1084.09
10617,05/14/2022,1069,Home,Central,9,73.82,0.31,COD,7,4.4,458.42
10618,02/08/2023,1952,Clothing,North,9,297.41,0.1,Wallet,7,2.7,2409.02
10619,08/09/2022,1770,Health,North,7,333.18,0.07,Wallet,10,2.6,2169.0
10620,03/17/2022,1343,Toys,South,6,506.87,0.1,COD,2,3.5,2737.1
10621,11/21/2022,1353,Health,North,10,58.27,0.23,Wallet,6,3.3,448.68
10622,04/16/2023,1218,Home,North,10,76.05,0.29,Card,9,3.9,539.95
10623,01/13/2023,1524,Clothing,West,9,420.36,0.21,Card,6,2.8,2988.76
10624,11/26/2022,1888,Beauty,East,4,31.49,0.01,COD,12,4.7,124.7
10625,05/08/2023,1899,Health,West,7,480.74,0.16,Card,11,3.6,2826.75
10626,09/08/2022,1691,Electronics,West,7,21.14,0.26,Wallet,12,3.2,109.51
10627,11/21/2022,1687,Electronics,East,4,223.12,0.27,Wallet,4,4.3,651.51
10628,11/17/2022,1508,Toys,Central,8,482.06,0.31,Card,1,1.5,2660.97
10629,09/20/2022,1544,Health,West,2,484.93,0.08,Card,11,1.9,892.27
10630,01/18/2023,1052,Beauty,Central,5,332.08,0.21,COD,9,2.4,1311.72
10631,08/15/2022,1970,Clothing,West,6,17.71,0.15,Wallet,10,3.9,90.32
10632,04/30/2023,1122,Health,Central,10,22.75,0.21,Wallet,7,1.7,179.72
10633,01/24/2023,1996,Health,East,5,499.19,0.2,Card,3,4.7,1996.76
10634,06/28/2022,1388,Beauty,East,10,136.64,0.27,Card,8,2.5,997.47
10635,11/21/2022,1857,Health,North,8,544.38,0.35,COD,10,1.3,2830.78
10636,09/22/2022,1202,Electronics,West,5,504.3,0.08,COD,4,4.6,2319.78
10637,05/29/2022,1649,Toys,East,10,477.33,0.29,COD,4,2.8,3389.04
